name,timeout,n,m,density,deg_min,deg_avg,deg_max,deg_var,deg_coeff_of_var,deg_heterogeneity,num_cc,max_cc_n,max_cc_m,max_cc_density,max_cc_radius,max_cc_diameter,max_cc_avg_dist,average_clustering_estimate,num_triangles
pace2023-exact_135,100,1266,6451,0.00805624761940443,1,10.191153238546603,112,175.23518239831887,1.2989347054347433,0.11358732060181866,1,1266,6451,0.00805624761940443,5,9,6.068720379146919,0.06835004537624785,2491
pace2023-exact_137,100,1760,15936,0.01029510569021655,12,18.10909090909091,20,11.551735537190083,0.18768387864334013,-0.7265730300793865,1,1760,15936,0.01029510569021655,22,43,32.6,0.045602435841670445,3520
pace2023-exact_138,100,1280,26130,0.031921911649726346,0,40.828125,65,298.904833984375,0.4234547741392001,-0.3731929664209147,15,1266,26130,0.03263211134630875,20,39,29.545023696682463,0.3516386786096501,184190
pace2023-exact_139,100,1993,14525,0.007317277136644924,5,14.57601605619669,17,9.502625974654393,0.21148666065584545,-0.6747170201861276,1,1993,14525,0.007317277136644924,7,9,7.1133968891118915,0.028285302368860198,1731
pace2023-exact_140,100,1760,16192,0.01046048891415577,12,18.4,20,10.239999999999998,0.17391304347826086,-0.7596678446896306,1,1760,16192,0.01046048891415577,22,23,22.2,0.04344497607655527,3520
pace2023-exact_141,100,2736,8326,0.0022253225996129874,1,6.08625730994152,17,23.47062985192025,0.7959981584968028,-0.099087936980424,1,2736,8326,0.0022253225996129874,11,14,12.032894736842104,0.0,0
pace2023-exact_142,100,2166,16272,0.006939921823520757,12,15.024930747922438,16,0.057550202960382435,0.015966545055022836,-1.796789049163157,1,2166,16272,0.006939921823520757,7,9,7.427516158818098,0.02837356549268065,2160
pace2023-exact_143,100,4065,5405,0.0006543520159611045,1,2.6592865928659286,19,1.2042095771511219,0.412653843383078,-0.38441410559573674,1,4065,5405,0.0006543520159611045,,,,0.08218078275565154,309
pace2023-exact_144,100,3509,14324,0.0023272945639377226,1,8.164149330293531,450,181.58377030086942,1.6505457811898132,0.2176275748598278,1,3509,14324,0.0023272945639377226,,,,0.0,0
pace2023-exact_145,100,5064,5636,0.0004396421830590172,1,2.225908372827804,9,0.44620079413210745,0.3000943966368043,-0.522742113646907,1,5064,5636,0.0004396421830590172,,,,0.021286265954512388,114
pace2023-exact_146,100,4838,5578,0.0004767234925969833,1,2.3059115336916083,17,0.7513953968864034,0.375916703442245,-0.42490837646329066,1,4838,5578,0.0004767234925969833,,,,0.030983217236956025,193
pace2023-exact_149,100,6400,22400,0.0010939209251445538,4,7.0,28,63.0,1.1338934190276817,0.05457223471253403,8,800,2800,0.008760951188986232,7,8,7.845,0.0,0
pace2023-exact_147,100,5534,8472,0.0005533706457904673,1,3.0617997831586554,507,86.89968638853625,3.04461453664876,0.483532316606628,1,5534,8472,0.0005533706457904673,,,,0.07934005936906241,2405
pace2023-exact_148,100,5486,13564,0.0009015407080790051,1,4.944950783813343,132,81.59704249666638,1.8267336775187637,0.26167523546698673,2,5464,13528,0.0009064037613344022,,,,0.0,0
pace2023-exact_152,100,1814,6387,0.0038841127201498914,1,7.041896361631753,1334,1133.9309900091048,4.781935161539723,0.6796036832025044,3,1810,6385,0.0039000821552153293,2,4,3.261878453038674,0.6285210194052038,6648
pace2023-exact_153,100,1882,5511,0.0031135223819378412,3,5.8565356004250795,6,0.27166026148500083,0.08899636521904468,-1.0506277304061793,1,1882,5511,0.0031135223819378412,33,66,48.45377258235919,0.4075097414098346,3630
pace2023-exact_151,100,2380,14265,0.00503883772929096,6,11.987394957983193,111,591.5502612809829,2.028948439318506,0.30727101065878776,1,2380,14265,0.00503883772929096,3,4,3.9420168067226893,0.050525263633441966,2557
pace2023-exact_150,100,5612,11006,0.0006990392687818057,1,3.9223093371347115,208,71.62190428920005,2.1576504597407467,0.33398109016096056,1079,3456,9928,0.0016629147236962,,,,0.0,0
pace2023-exact_156,100,2166,6373,0.0027180507486048292,1,5.884579870729455,90,149.95343719652928,2.080955296195726,0.3182627506469703,1,2166,6373,0.0027180507486048292,4,7,5.590027700831025,0.012713662428610101,183
pace2023-exact_154,100,2017,14708,0.007234144690763431,5,14.584035696579077,17,9.309869087471416,0.20921560200888786,-0.6794059315939165,1,2017,14708,0.007234144690763431,7,9,7.123946455131383,0.028632327131846536,1765
pace2023-exact_157,100,2169,6488,0.0027594466816037457,1,5.98248040571692,169,73.0674662311744,1.428830588044913,0.15498073891073963,1,2169,6488,0.0027594466816037457,6,12,9.375288151221762,0.0,0
pace2023-exact_155,100,2146,35052,0.015229504884677298,13,32.6672879776328,35,24.669358628159284,0.1520427962532224,-0.8180341517881045,1,2146,35052,0.015229504884677298,,,,0.5982877826837845,220362
pace2023-exact_159,100,2230,3218,0.0012947952690482369,1,2.8860986547085203,17,2.7045152727784596,0.569814565985426,-0.24426645322528975,1,2230,3218,0.0012947952690482369,29,57,36.52735426008969,0.16599465893583515,542
pace2023-exact_160,100,2263,3107,0.0012139312579680112,1,2.7459125055236413,22,2.1665486923005273,0.536040411696273,-0.2708024679282813,1,2263,3107,0.0012139312579680112,40,80,53.19840919133893,0.16348590855823894,501
pace2023-exact_158,100,2194,17836,0.007413993559519163,2,16.258887876025526,78,414.42522866290676,1.2520805141828628,0.09763225678259616,3,2186,17828,0.007465020800140692,,,,0.0685509356617718,11520
pace2023-exact_161,100,2458,3194,0.0010577374287707893,1,2.598860862489829,12,1.2597546014706964,0.4318768725622494,-0.3646400522329533,1,2458,3194,0.0010577374287707893,33,61,42.16517493897478,0.05933410003792428,165
pace2023-exact_162,100,2530,3057,0.0009555558681351657,1,2.416600790513834,16,1.0770366667187428,0.42944774945421316,-0.3670896688621253,1,2530,3057,0.0009555558681351657,26,51,36.417391304347824,0.016926349890776772,63
pace2023-exact_164,100,2543,4244,0.001313056652949288,1,3.33779001179709,19,17.751804317682385,1.2622990060394312,0.10116224024244189,123,2299,4122,0.001560446873825264,7,11,8.64549804262723,0.0,0
pace2023-exact_165,100,2554,3206,0.000983380984061928,1,2.5105716523101016,21,1.3579540193373636,0.4641623515342489,-0.3333300883178646,1,2554,3206,0.000983380984061928,34,66,44.75724353954581,0.05810860808903094,187
pace2023-exact_166,100,2562,3256,0.0009924889678571962,1,2.5417642466822796,64,2.806413437004292,0.6590836817316137,-0.18105944093401394,1,2562,3256,0.0009924889678571962,25,49,32.44847775175644,0.050151683904611284,172
pace2023-exact_163,100,3829,5566,0.0007594792313950102,1,2.9072864977800994,18,2.0783720832363373,0.49587683299270907,-0.3046261811592902,2,3809,5544,0.0007644433462542276,,,,0.12001195427523874,584
pace2023-exact_167,100,2572,2999,0.0009070545799451109,1,2.3320373250388804,17,1.0133904060718493,0.4316710235166733,-0.36484710295173334,1,2572,2999,0.0009070545799451109,40,80,53.85458786936236,0.03319936398794692,95
pace2023-exact_168,100,2675,3185,0.0008905416646278808,1,2.3813084112149534,13,0.8048842693685038,0.3767481026579681,-0.42394892615931495,3,2634,3144,0.0009066630215583357,30,60,41.695140470766894,0.028325219951388172,85
pace2023-exact_169,100,2678,3243,0.0009047279357835661,1,2.4219566840926063,13,0.9541407568989376,0.40331080021112936,-0.39436014791726726,3,2643,3207,0.00091854191567115,31,60,41.240257283390086,0.03372715990341085,111
pace2023-exact_171,100,2780,5540,0.0014341891006805925,1,3.985611510791367,8,1.360224626054552,0.2926242759639858,-0.5336896478625458,4,1477,3182,0.0029191964228376206,37,73,54.78672985781991,0.053572285029118955,408
pace2023-exact_170,100,2735,7704,0.002060584500948848,2,5.63363802559415,27,22.175833748316393,0.8358936757091954,-0.07784896058660912,1,2735,7704,0.002060584500948848,7,11,8.588665447897624,0.016464293198257096,177
pace2023-exact_172,100,2931,5369,0.0012503740758724846,1,3.6635960423063803,28,6.833949402154244,0.7135563877829401,-0.14657170168689318,1,2931,5369,0.0012503740758724846,16,32,21.628113271920846,0.20560023979912806,1529
pace2023-exact_173,100,3006,10806,0.0023925526650525903,1,7.189620758483034,37,92.16963279030762,1.3353279703093712,0.1255879460019562,1,3006,10806,0.0023925526650525903,,,,0.0,0
pace2023-exact_174,100,3006,10806,0.0023925526650525903,1,7.189620758483034,37,92.16963279030762,1.3353279703093712,0.1255879460019562,1,3006,10806,0.0023925526650525903,,,,0.0,0
pace2023-exact_175,100,4531,5764,0.0005616447499516453,1,2.5442507172809536,15,1.0050491571805713,0.3940340443071787,-0.4044662537683068,1,4531,5764,0.0005616447499516453,,,,0.07767538868840998,354
pace2023-exact_178,100,3034,3297,0.000716573851118253,1,2.173368490441661,11,0.3509585280249461,0.27258034293953054,-0.5645054664056188,4,2925,3190,0.0007459632630631263,70,140,97.80547008547009,0.006131305521549427,19
pace2023-exact_177,100,3023,6149,0.0013461761176666077,1,4.068144227588488,129,46.27388762458378,1.6721362125293482,0.22327165225392637,100,2783,6007,0.0015517340699269702,7,13,9.124685591088753,0.06583974746361773,1047
pace2023-exact_176,100,3006,10806,0.0023925526650525903,1,7.189620758483034,37,92.16963279030762,1.3353279703093712,0.1255879460019562,1,3006,10806,0.0023925526650525903,,,,0.0,0
pace2023-exact_181,100,3193,7558,0.0014831158698500088,1,4.734105856561228,9,3.822504187980107,0.4129866567981,-0.3840639797541766,7,798,2787,0.008764068263506949,100,199,149.62406015037595,0.6708633469046741,6957
pace2023-exact_180,100,3086,5764,0.0012108849396710822,1,3.7355800388852884,28,32.42651759939417,1.5243760236123824,0.18309210928490546,4,2960,5599,0.0012785089922636391,6,8,6.276013513513513,0.0,0
pace2023-exact_179,100,3045,9335,0.0020142453646463795,1,6.1313628899835795,25,20.934467929066198,0.7462321273539426,-0.12712605731585536,1,3045,9335,0.0020142453646463795,,,,0.004553321584860882,160
pace2023-exact_182,100,3200,7840,0.0015317286652078775,3,4.9,5,0.095,0.06290218370376506,-1.2013342773840898,1,3200,7840,0.0015317286652078775,,,,0.0,0
pace2023-exact_183,100,3340,9648,0.0017302322578562552,1,5.777245508982036,36,26.86355408942594,0.8971414268382055,-0.04713908866836478,1,3340,9648,0.0017302322578562552,,,,0.0006508505217057957,20
pace2023-exact_184,100,3477,8337,0.0013796068393549855,1,4.795513373597929,24,21.716885248383125,0.9717703897570986,-0.012436338202644177,1,3477,8337,0.0013796068393549855,,,,0.0,0
pace2023-exact_185,100,3478,8273,0.00136822887543428,1,4.757331799884992,24,17.079697538557486,0.8687136497510021,-0.06112335453747142,1,3478,8273,0.00136822887543428,,,,0.0,0
pace2023-exact_187,100,4858,11029,0.0009348469564242989,1,4.54055166735282,7,1.2796441584050011,0.24913571314424116,-0.6035640126892833,5,2420,5604,0.0019145948568324456,68,132,100.87355371900827,0.07994765629594958,1120
pace2023-exact_186,100,3482,8237,0.0013591465015384244,1,4.731188971855255,24,14.48374292867792,0.8043963829936258,-0.09452989089657986,1,3482,8237,0.0013591465015384244,,,,0.0,0
pace2023-exact_190,100,3600,11500,0.0017751844648204748,3,6.388888888888889,8,1.2732098765432096,0.1766138119268338,-0.7529753358147878,2,1800,5750,0.0035513556914335124,25,48,36.5,0.0,0
pace2023-exact_191,100,3850,5029,0.0006787392913659477,1,2.6124675324675324,73,19.26903936582897,1.6802702196346317,0.22537913021351705,1162,1528,3868,0.0033155384578460313,6,10,7.6557591623036645,0.0,0
pace2023-exact_188,100,3530,5473,0.0008786766388089942,1,3.1008498583569404,24,12.80116075082859,1.153835607531747,0.06214393721870565,155,3222,5319,0.0010250468729132666,13,24,15.329608938547485,0.0,0
pace2023-exact_189,100,3575,7310,0.0011442390849217934,2,4.08951048951049,37,29.505274585554307,1.3282459606811443,0.12327850385408266,1,3575,7310,0.0011442390849217934,6,8,7.899300699300699,0.0,0
pace2023-exact_192,100,3969,13555,0.001721380009590455,1,6.830435878054925,654,224.15139414107605,2.1919079079813364,0.34082230350954495,1,3969,13555,0.001721380009590455,,,,0.0,0
pace2023-exact_193,100,4320,6762,0.0007248334233747524,1,3.1305555555555555,36,25.328788580246908,1.6076288607070959,0.2061857941941246,1,4320,6762,0.0007248334233747524,,,,0.00678908928824414,2142
pace2023-exact_194,100,5067,5540,0.0004316419746420469,1,2.1866982435366094,532,94.78969478224083,4.452374700642143,0.6485917063305874,1,5067,5540,0.0004316419746420469,,,,0.004303095045023981,68
pace2023-exact_195,100,5224,10945,0.0008022737221601122,1,4.190275650842266,1501,625.7700738903259,5.969869006490857,0.7759648017520941,1,5224,10945,0.0008022737221601122,,,,0.020615560910376834,501
pace2023-exact_199,100,10460,7213,0.00013186334255749072,1,1.3791586998087955,4,0.3243075140113114,0.4129184251017802,-0.38413573775620236,3324,8,7,0.25,3,5,4.0,0.012635436583811333,58
pace2023-exact_200,100,20000,15000,7.500375018750938e-05,1,1.5,3,0.75,0.5773502691896257,-0.23856062735983125,5000,4,3,0.5,1,2,1.75,0.0,0
pace2023-exact_196,100,7253,6711,0.00025517713764941513,1,1.8505446022335585,552,92.98138568162436,5.210728557208425,0.7168984500278234,723,4475,4652,0.000464708570686499,,,,0.007402408789156995,78
pace2023-exact_197,100,7302,8107,0.0003041347127326277,1,2.220487537660915,1532,690.5695720438738,11.834648927123357,1.0731553791831807,1,7302,8107,0.0003041347127326277,,,,0.01648554167017482,187
pace2023-exact_198,100,7537,8559,0.00030137943681658806,1,2.2711954358498074,2906,1651.5952867890578,17.89358293899389,1.2526973106531745,1,7537,8559,0.00030137943681658806,,,,0.02636398210512157,325
